"teks","label"
"USER USER Hahahahahahahaha.. baper bang? Cebonk pejuang kok baper     ","yes"
"USER USER Salah sendiri milih gubernur yg diusung dr isu sara","yes"
"USER USER USER Baca deh QS Al Maidah  48....Al Quran adalah kitab suci trakhir dr smua kitab2 suci yg prnh Allah trunkn..yg mna Al Quran mnjdi kiblat semua kitab2 suci sblumnya...jdi scara logika, RG sdh menistakan agama Islam.","yes"
"USER Kukira cuma Prabowo paling lucu ngelawak lwat novel fiksi ghost fleet.. Kamu lbih lucu,Zul...tpi jg palimg bego.        ","yes"
"USER Jangan jangan otak makelar penjual asset negara apa maling asset negara ?     USER pertamina di jual mau di isi TKA dari Tiongkok    #2019GantiPresiden  URL","yes"
"USER ya lu bacot bngst","yes"
"Astagfirullah mata gw ternodai  Terkutuk kau yg ngert bokep     []","yes"
"Jokowi aja yg mundur. USER tutup. URL","yes"
"USER USER penalaran goblok... lulusan mana sih? mengkoreksi kebijakan pemerintah siapa tahu bisa lebih baik... omongan apaan ini? udah deh... akun baru jadi.. baru belajar omong... akun sontoloyo..","yes"
"USER USER pekok kui abu tours asu taik taik kabeh... luwes asuuuu cino 35T bajingan taik asu maling sejati gawe indonesia rusak       ","yes"
"Batalkan Anies Sandi! URL","yes"
"Banyak akun-akun antek komunis pada berkeliaran DaruratPKi","yes"
"USER USER APA-APAAN BAPAKNYA SI KA COCOT SITOHANG","yes"
"USER Sesama bani bahlul mrmang ngumpulnya sama     #pekok","yes"
"Jkw - jkt vs Hambalang. Akhir kisah dari sinetron cebong kampret. Pernah #prediksinggrisjuaraPD2018","yes"
"USER Goblok, bayangin aja kalo janin itu lu (yg ngetiktok) goblok banget najis. Ini nih knapa gua ga suka kalo orang bego pegang hp pasti ada aja hal goblok yang dilakuinnya. Goblok emang anjir emosi tai. []","yes"
"Wkesian kes ma oposisi.Makin ksni y malah jd bolot.! Soal itung mengitung sri mulyani mah emang suhu y,boleh dibilang klas dunia, URL","yes"
"USER Penguasa... karena mereka memiliki semuanya dan bisa mengontrol lewat aparat, alat, sampai keparat cebong dungu.","yes"
"RT USER Nggak ikut dukung calon presiden tapi sukanya ngatur Jokowi kenapa gak Prabowo aja yg diatur supaya menang dalam pemilihan presiden 2019.","yes"
"USER Cuma karena itu.. gak ada alasan yg lain *anus_marwanto.. emang presiden skrng pinter??? Wkwkwk.. dasar lu *anus cebong.. dungu..","yes"
"USER USER USER USER Maklum cebong, daya ingatnya separo...","yes"
"Dan orang yg ngga bisa berpikir lurus itu dipelihara Jokowi dalam berbagai organisasi. Kebayang ngga kacaunya Indonesia nanti? Duh!","yes"
"ternyata Tol ngutang ke Jepang... lewat 3% jokowi layak di makzulkan.. Turunkan Jokowi...","yes"
"#SidangAhok smg sipenista agama n ateknya matinya tdk wjar n jasadnya tdk dtrma tnh n dia tdk prnh mrs kn sorga,aamiin semoga tuhan setuju","yes"
"RT USER: USER USER Ruhut tambah gila Tun         ","yes"
"Si USER ini paling punya mantan aja kaga. Pacaran belom pernah sok-sok bikin thread tipu daya laki-laki. Malu ama titit.","yes"
"USER : mudahan jd budek beneran!!!","yes"
"Nikita Mirzani udah pake hijab, yg masih ngomong cebang cebong udah pernah fantasiin doi belom? Uh ah!! #cokoRers","yes"
"MAKA INI DPR TERBUSUK !!!","yes"
"USER: ahoker siap bela penista agama https: t.co uU4rUDFX\","yes"
"USER gasuka sm org yg playvictim ew najis","yes"
"Asma Dewi Alumni 212 Prabowo Dan Anies-Sandi Was-Was Pembalasan Ahok * wajah yg foto bersm AniesSndi 1 type bingit URL","yes"
"PROYEK KORUPSI REZIM SBY URL","yes"
"Turunkan Jokowi Di Myanmar rohingya","yes"
"USER Apa babi","yes"
"RT USER USER USER Oh..ini ma antek nya komunis bung...","yes"
"Hay..Guys..Kita Lihat Yo..! Siapa Sebenarnya yg diSebut Pasukan Nasi Bungkus itu..? Yo kita Buktikan..Kalian bs buuktikan..! jg lupa Gass Pool lg yo..#2019GantiPresiden nya..sip.!","yes"
"biar miskin tp ga jd antek asing dan aseng","yes"
"Dibilang komunis sekaligus dibilang antek Amerika. Penganut bumi datar kayak ga pernah nonton TV (apalagi baca) bahwa korut musuhan sama US","yes"
"DPR butuh dukungan kaya nya nih... Hak menyatakan Pendapat.. Lengserkan Jokowi kedaulatan di tangan rakyat.. terserah rakyat..","yes"
"USER Jawab nya gampang itu Presiden mu dihina china bangsat kamu kok diam, apa si munafik lagi bisu ?!   #2019GantiPresiden","yes"
"FAKTA BAPAK PRABOWO YG CEBONG TDK MAU AKUI. PRABOWO : Ketua Partai Dilan : Petugas Partai PRABOWO : Seorang Militer Dilan : Tukag Kayu PRABOWO : Gagah dan tampan Dilan : (Gak tega nulisnya ) PRABOWO : Pandai Bahasa Inggris dan Jerman, Dilan : Anu..","yes"
"USER hanjing... MAJU LU SINI BABI","yes"
"USER trus jualannya di FKL gitu. ngamfrak... hahha bani kamfret logikanya kacau.","yes"
"RT USER: Janji Jokowi Janji ala Kompeni - Konser Iwan Fals Untukmu Indonesia URL lewat USER","yes"
"Via USER : Sandiaga Uno Bantah Asma Dewi Relawan Anies-Sandi URL bokirnya anies sandi enak-enak makan dan hidup mewah. Mau aja di tipu.","yes"
"USER USER USER USER USER USER USER USER Haha die lagi      USER media bloon dasar tempurung dongo!","yes"
"ahok bebas, ulama akan beri komando revolusi lengserkan jokowi _ berita islam Jokowi Memerintahkan Kapolri... URL","yes"
"USER Inikan rezim anti Islam yah jd kita kudu ngertilah","yes"
"Sebagian besar dari kelompok yg saat ini anti USER dulunya memusuhi Gus Dur... takfiri dan sok arabi","yes"
"USER Lebih bagus kalau DPR yang di bubarkan","yes"
"brengsek anjeng yut ga gini dong ah gila URL","yes"
"Saat ada tagar #2019GantiPresiden semua lantang menentang tapi ketika sang presiden dikatakan kacung terdiam semua....ada apa?justru yg membela presiden mereka yg meneriakkan #2019GantiPresiden ..apa yg kmrin2 berteriak itu membenarkan ucapan anak itu,?","yes"
"#TolakPerpresTKA #TolakPerpresTKA #2019GantiPresiden #2019PresidenBaru  Hai mahasiswa Indonesia, nih ada hadiah lipstik dan kolor untuk kalian dari seorang kakek tukang beca","yes"
"Mau balik ke Orba? Pilihlah Prabowo mau lanjutkan reformasi? Pilihlah Jokowi. Nasib memang pilihan tak terkecuali nasib negara juga. :-)","yes"
"Ayo Pancing Keluar Antek Komunis yg ada di NKRI dgn Menyelenggarakan Nonton Bareng Film Penghianatan G 30 S PKI","yes"
"USER USER Ternyata Yg katanya....katanya hafizh (gak tau bener apa nggak) bisa jadi CEBONG JUGA.","yes"
"RT USER: ga ada urusannya, monyet. gua broken home kaga gitu2 amat. malah dipukulin sama temen2 gua yang kaya raya. ga ada ga ada. h   ","yes"
"USER USER USER #DaruratDuniaPeradilanIndonesia ..pengadilan negeti pun jadi tempat ajang kebencian SARA.. itu si terdakwa seiman hakim atau bukan. jika seiman ringan hukumannya jika beda agama hukum seberat beratnya kecuali sogok pake duit pengadilan indo","yes"
"Sebagaimana data di negara-gara komunis, Kenapa dia g sebutin di rezim komunis, nyawa Rakyat Juga gratis??!","yes"
"USER USER USER Ga mikir keluarga korban bom ukhti2 otaknya di dengkul.. kok KZL ya?","yes"
"RT USER: Sudah kebuka satu demi satu kebusukab kubu anies sandi yg menang dengan tanpa berkah URL dan Prabowo berusaha cuci tangan","yes"
"Gini ya w kasi tau ke loe. Pd bang lo itu kasarnya ya, bisa wae jd kesetnya jeyepe.  Jangan sombong lu tai onta","yes"
"Insya Allah #2019GantiPresiden","yes"
"USER Setelah sibuk jilatin bokong jokowi, ngabilin dpt ilham seperti, subhanallah","yes"
"USER USER Kebanyakan minum air kencing onta atau air minum dari suling tinja. makanya otaknya error. Stress","yes"
"Ya Allah signal axis geblek banget dah","yes"
"USER USER USER USER Ngomong apaan lu sarap.. tiba2 nyela ktawa2 sndiri. Obat lu habis??","yes"
"Iya gue dipanggil bocil krn waktu itu gue kuntet banget, kalo upacara aja dipanggil eh semampai alias semeter tak sampai...  Yak lanjot   Setelah tugimin diteriakin gitu kalian tau responnya apa???? Hahaha bangsad kau tugimin","yes"
"USER USER USER USER USER USER USER USER USER USER USER USER Warisan presiden periode sebelumnya. 10 th hasilnya cm bbrp album lagu, kader2nya korupsi berjamaah. Tp skrg lagaknya sera","yes"
"USER USER USER neng..banjir rancaekek itu tanggung jawab pemerintah pusat...karna itu jalan nasional..banyak baca noh...jangan kaya cebong..diam dikolam aja..giliran laper baru nongol...","yes"
"USER USER Jahahaha cebong kapir alay goblok munafik, jijik banget dah iyuuhhh","yes"
"USER USER Kenapa loo... Cebong ya??","yes"
"USER mampus lu kunyuk","yes"
"USER Kalau USER diCAPRESkan, banyak kalangan Aseng/Asing dan konco2nya serta media pendukungnya rame2 menolak Mereka khawatir kejahatan dan main kotornya di negeri ini akan diberangusss seperti Reklamasi di Jakarta!   #2019GantiPresiden","yes"
"indonesia negaraHukum! sementara jokowi ubah indonesia mjd negara kekuasaan,yg makar Jokowi! lengserkan jokowi","yes"
"USER Ini manusia otaknya kotor lbh kotor dr kotoran onta","yes"
"Bisa pak asal dpr tekan jokowi kalau jokowi menolak dpr bikin hak angket untuk turunkan jokowi","yes"
"Ini orang goblok kok dipiara sih!!!!! Anjeng","yes"
"Lebih baik MUKMIN YANG ADIL daripada musyrik atau kafir yang zhalim.","yes"
"Siapppp...sbtlnye ga nunggu 2019, lbh cpt lbh baik jokowi kita lengserkan...sblm negeri ini kacau balau","yes"
"Teringat dulu ada org nk deactivate tapi punya la panjang drama dia sampai buat countdown. Bajingan","yes"
".barryaje Faktanya Gubernur aheryawan yg menyelesaikan, si mukidi nongol saat peresmian #2019GantiPresiden aja dah","yes"
"RT USER: tapi twit begini asik lo, kita jadi tau yang mana akun-akun pro-penista agama, akun-akun buzzer yang kerjanya menghujat :)","yes"
"Pak USER tolonglah. Ajak buzzer bapak untuk jadi lebih pinter. Bukan anggar jago menghina orang yg ngga suka. Pake lapor polisi. Duh!","yes"
"USER USER USER Tangkap dan langsung bebaskan, krn dia sedang melucu......najis","yes"
"RT USER USER USER Min apa benar ini orang kerja di kantor pajak? Kalau iya memalukan sekali KaPolri","yes"
"USER USER USER USER USER USER Pantes kaum kalian slalu bikin rusuh, sll doyan ngomong kotor, mudah dbodohi oleh pejabat kotor, karena cara menilai seseorang aja trnyata cuma dilihat dari gelarnya,","yes"
"USER fitnah FPI pecah adalah ulah ahoker yg melihat elektabilitas ahok tinggal 10%,mereka kelojotan melihat MUI+NU+Muhammadi","yes"
"Berbanding lurus dengan kebijakan rezim ini bermesraan dg cina produsen terbesar narkotika yg masuk ke Indonesia URL","yes"
"Sdh nyata tuh anies sandi yg trlibat saracen URL","yes"
"USER USER USER Kasusnya SP3, BONG.. Gak terbukti..  Cuma Halu para cecungung kodok, alias cebong aja itu..","yes"
"USER USER USER Hati2 penyakit onta gila, pasukan daster, Kampret Lo Wo ijo dst. Kemarin yg rusuh2 di Mako Brumob siapa ya? Coba ngomongnya didepan mrk mulutnya bisa langsung dibuat bergedel..","yes"
"USER Maaf saya menilai ucapan BAPAK HIDAYAT NUR WAHID yg terhormat itu sebagai gambaran betapa munafik, picik dan kotornya hati anda.","yes"
"USER Presiden polling , menang mimpi dan onani","yes"
"jdi gni skrg intinya ORANG KAYA DAN ELIT GAK MENJAMIN TANGAN DAN MULUT BERPENDIDIKAN JG !MENDINGAN GUE YG KATANYA UDIK,KAMPUNGAN,SAMPAH TP MSH PNYA OTAK BUAT MIKIR !","yes"
"USER USER Jablay emang lo ya","yes"
"USER USER USER Hadeh masih sempet2nya ada tagar ganti kalender di tweet-nya IAAF dasar onta     ","yes"
"USER, Jangan hanya menegur org yg ngomong Cebong-Kampret Kalau Berani tegur tuh, yg ngomong Kutil Babi-Jokodok USER USER USER","yes"
"USER USER USER Lu nyindir pak de? ?. #2019GantiPresiden","yes"
"USER Celeng ngomong celeng","yes"
"USER Luh anak monyet ,sllu bawa2 agama ,kalo bicara politik harus tau wawasan .wwsn luh dangkal jdi kalo di sosmed luh bcranya sektariannizrm - pemecah belah masalah umat dan beragam suku dan ras agama bicara para kecebong .makar .wong panglima gatot ajah .gak ada kaitanny","yes"
"USER USER USER USER USER USER USER USER USER USER USER Lebih tepat bani bangsat kali yak? Org berbuat demi kebaikan dan ada alasannya di maki2. Org goblok y","yes"
"RT USER USER USER USER USER USER Setujuuuu banget Jokowi mundur uda bosen ngeliatnye","yes"
"Tahukah Anda apa persamaan antara malin kundang dengan Ahok? mereka berdua sama-sam DURHAKA!!!!!!! #ASBAK #iklanahokjahat #kampanyeahokjahat","yes"
"anjing elo dua rebuan emg URL","yes"
"USER kampang lo anj","yes"
"sasaeng sasaeng your eyes picek a","yes"
"#2019GantiPresiden scra konstitusional itu hak setiap rakyat woii! . Gini nih kalo klo planga plongo tp kelakuan otoriter.","yes"
"USER USER buseeet nuzuuuk bangeet ke MALING DUIT si ZUMI jhiahaha alumi 212 pikiran cuma gimana jadi maling bisa kasih makan onta NASBUNG kalau lagi demoooo kwkwkwkw","yes"
"USER ah dasar jablay murah","yes"
"USER Terbukti kan kalo lo cuma modal fitnah??     Semua cebong sama..modal bacot kenceng dan fitnah sana sini tanpa bisa ngebuktiin..lo gak jauh beda sama temen temen lo yg di kolam..        ","yes"
"Kita balas di sini gima kita usir budha USER: Kurang Ajar, Etnis Muslim Rohingya Disingkirkan dari Data Sensus Penduduk Myanmar","yes"
"USER USER Bong..presiden Indonesia di ancam mau d bunuh segala..luh masih bego aja.. D katain kacung bong!! Masa mau jadi kacung smpe 2 priode??  Gw bkn warga kolam aja gerah presiden d hina.. Parah luh bong,dukungan luh palsu\xf","yes"
"PROYEK SARACEN UTK GANJAL PELANTIKAN ANIES MSH TERUUS.... Temuan Baru Kasus Saracen, Ada Foto Tokoh partai politik","yes"
"Dasar bini suruh beli santan, dia dok melepak kedai mamak..brengsek     Haih amin madnor ni URL","yes"
"RT USER: Hanya antek cina yg tdk percaya komunis sprt orang ini musuh dan pembantai muslim URL","yes"
"Sudah kebuka satu demi satu kebusukab kubu anies sandi yg menang dengan tanpa berkah URL","yes"
"Kita lawan PKS konsisten melawan investasi Cina meskipun grup Lippo donatur Anies Sandi yang buat Meikarta PKS teta","yes"
"Kejar setorang memang cukup bangsad, mana rupiah turun     ","yes"
"RT USER Jakarta diambang kehancuran ditangan anies n sandi. krn mereka berdua gk bisa apa-apa bro","yes"
"Kelompok mana yg berhasil mengkapitalisasi Gatot, gua duga mrk-lah yg ketiban momenum. Entah bowo, kelompok cikeas atau jokowi.","yes"
"USER PARTAI KORUPSI SAPI......goblog...","yes"
"Cie..ada mau yang narik-narik Gatot Nurmantyo bersaing dgn Jokowi nih...gak pas lah TNI aktif loh..Kalau buat 2019 Prabowo mau ditinggalin?","yes"
"USER USER USER USER USER USER USER USER USER USER USER USER USER USER Aneh ko dungu dipelihara","yes"
"USER Selamat datang di tim yg dulunya berjaya sekarang menyisakan pemain2 burik     ","yes"
"RT USER USER USER maju mencebur mundur menjengkang itulah yang akan dialami mukidi","yes"
"USER USER USER USER anda lebih TOLOL","yes"
"USER Horee  e...ASU ikutan doyan aseng asing... dasar munafik","yes"
"Betul. SBY secara objektif lebih mumpuni. Politisi Indonesia terhebat saat ini. Ga kayak jokowi, ga pantes jadi presiden URL","yes"
"USER USER Aing lewih hayang seri nempo mnh . Jalema tolol nu ngan bisa ngmng sangenahna tampa mikir tah mnh","yes"
"USER yakin #2019GantiPresiden  insyaallah  #TGBZainulMajdi2019 #TGBPemimpinUmat  #TGBforIndonesia2019 #KamiMauTGB","yes"
"USER kurang june, udah jadi trio bangsad deh","yes"
"USER USER USER USER Sangat Setuju Sekali! Bangsa Indonesia butuh USER sbg seorang pahlawan nasionalis yg mengajarkan kita untuk mencintai NKRI. Para kaum radikalis pecinta kencing onta biadab ini hrs disingkirkan! Kerjaan rad","yes"
"Acara yg mendungukan & mambiadabkan bangsa, ngaji budaya dari Muhammad Arab buta huruf ngaku nabi, ganti budaya BACA","yes"
"USER Cebong, kampret, dan onta juga ngak bersinggungan dengan laut","yes"
"USER USER Banyak bacot aja lo... Sekarang kok diobok obok tuh","yes"
"USER USER USER eh cina setan numpang makan di indonesia jg seenak nya","yes"
"USER JaaaaaaanCuuuuuuuk kau... Lips service___para bani Onta","yes"
"USER NAJIS, KUPING GAJAH THAILAND BELAGU BGT","yes"
"USER USER Yg menurun itu perhatian pemerintah pada rakyatnya yg mengakibatkan banyak pengangguran krn banyaknya tka yg masuk jd ini sangat merugikan rakyat tolong jgn insfrastruktur sj yg diurusi tapi kebutuhan bahan pokok semua naik.","yes"
"RT USER Nanya di mana Prabowo dan PKS saja Bib kan asoy tuh dianggap antek Prabowo dan antek PKS. Hidupmu pasti lebih dramatis","yes"
"USER Rezim anti islam ... benar kan ! Gak bs dipungkiri lg ..","yes"
"USER USER Elo yg goblog.. jdi twet si zonk m omongan si wowo g mengarah kesitu??","yes"
"USER USER Strategi kotor PKS... Cebong manapun udh apal, njing...","yes"
"Rezim anti Islam pro komunis.. InsyaAllah kita akan saksikan kehancurannya.","yes"
"USER USER USER USER BANCI KALENG MALU GA BISA JAWAB PERTANYAAN KAMI DARI 2 HARI LALU.... NYUNGSEP KOE USER URL","yes"
"Bung Karno juga dihianati PKI yang PKI itu mayoritas orang Jawa kemudian PKI di bantai lagi sama Pak Harto yang dari Jawa.   Sekarang malah Jokowi mewakili suara mayoritas Jawa yang pro asing.","yes"
"Gatot antek asing ternyata ...","yes"
"Kantor LBH Dikepung Massa takut dikuak pokoknya ganyang pki","yes"
"1 kata buat lo!! BAJINGAN","yes"
"Ini kenapa gerombolan pembela PKI keluar semua, ternyta mereka satu kolam dengan para pendukung penista. Hadeh","yes"
"Jokowi aja mundur. Biar ga jual BUMN :D","yes"
"USER Banyak cebong stres disini     ","yes"
"USER USER USER Anda ygDUNGU(minjem kta2 andalan profesor junjunganmu) cba sbutkan slah satu kritik dr rocky gerung? Kritik lho ya bukan nyinyir,sindiran,dan sbutan2 yg GAK BERMUTU lainnya cba sy tnya,klo yg jadi presiden si wowo kira2 sikapny sm gk","yes"
"USER USER USER Memang dibentuk bani togel utk digerakan okeh cukong penunggang agama bukannn?     ","yes"
"Ayo NU lanjutkan, bila perlu lengserkan jokowi, gua bantu dengan doa","yes"
"Kalo dia butuh, baek nya kayak malaikat yg nempel kayak ulat jambu. Sekalinya gw yg butuh minggat kayak ga punya dosa... Brengsek banget kan?","yes"
"Narkoba yg paling berbahaya adalah ILUSI KESUCIAN AHOK SANG PENISTA.","yes"
"USER USER yang bikin Reklamasi kunjungan anda,yg dapat duit dari para cukong junjungan anda..USER nyetop eh dibilang lanjut..sipit songong!!","yes"
"Kalau nggak mau dengar Ulama dan tetap ngotot kriminalisasi ulama yaa kita lengserkan aja Jokowi","yes"
"USER Bubarin nkri harga mati","yes"
"USER Klo busuk mawati beragama islam .. Maka dia Takut dg dirinya sendiri Gejala gila nich nenek ..","yes"
"USER USER Si Terdakwa Penista Agama Alias Si Ahok Babi Jamban tuh yang Morfotin Uang Rakyat Jakarta","yes"
